Strategy,Future.ID,REGION,COMMODITY,TECHNOLOGY,EMISSION,YEAR,TIMESLICE,MODE_OF_OPERATION,SEASON,DAYTYPE,DAILYTIMEBRACKET,STORAGE,STORAGEINTRADAY,STORAGEINTRAYEAR,UDC,AnnualFixedOperatingCost,TotalTechnologyAnnualActivity,NewCapacity,AnnualTechnologyEmission,Demand,CapitalInvestment,CapitalInvestmentStorage,AnnualVariableOperatingCost,TotalCapacityAnnual
Scenario1,0,RE1,,TRAGSLCARHYBNEW,,2035,,,,,,,,,,,,,,,2267.642467363629,,,
Scenario1,0,RE1,,TRAGSLCARHYBNEW,,2036,,,,,,,,,,,,,,,2451.0032681090825,,,
Scenario1,0,RE1,,TRAGSLCARHYBNEW,,2037,,,,,,,,,,,,,,,2672.132787272735,,,
Scenario1,0,RE1,,TRAGSLCARHYBNEW,,2038,,,,,,,,,,,,,,,2879.464802836369,,,
Scenario1,0,RE1,,TRAGSLCARHYBNEW,,2039,,,,,,,,,,,,,,,3111.855665454545,,,
Scenario1,0,RE1,,TRAGSLCARHYBNEW,,2040,,,,,,,,,,,,,,,3252.794189090913,,,
Scenario1,0,RE1,,TRAGSLCARHYBNEW,,2041,,,,,,,,,,,,,,,3522.8455424999875,,,
Scenario1,0,RE1,,TRAGSLCARHYBNEW,,2042,,,,,,,,,,,,,,,4282.344699181821,,,
Scenario1,0,RE1,,TRAGSLCARHYBNEW,,2043,,,,,,,,,,,,,,,5254.854499999992,,,
Scenario1,0,RE1,,TRAGSLCARHYBNEW,,2044,,,,,,,,,,,,,,,4265.80018327275,,,
Scenario1,0,RE1,,TRAGSLCARHYBNEW,,2045,,,,,,,,,,,,,,,5349.788998573083,,,
Scenario1,0,RE1,,TRAGSLCARHYBNEW,,2046,,,,,,,,,,,,,,,5772.162406037443,,,
Scenario1,0,RE1,,TRAGSLCARHYBNEW,,2047,,,,,,,,,,,,,,,6234.235190399999,,,
Scenario1,0,RE1,,TRAGSLCARHYBNEW,,2048,,,,,,,,,,,,,,,0.0,,,
Scenario1,0,RE1,,TRAGSLCARHYBNEW,,2049,,,,,,,,,,,,,,,0.0,,,
Scenario1,0,RE1,,TRAGSLCARHYBNEW,,2050,,,,,,,,,,,,,,,0.0,,,
Scenario1,0,RE1,,TRADSLBUSCUR,,2021,,,,,,,,,,,,,,,0.0,,,
Scenario1,0,RE1,,TRADSLBUSCUR,,2022,,,,,,,,,,,,,,,66.24000000000005,,,
Scenario1,0,RE1,,TRADSLBUSCUR,,2023,,,,,,,,,,,,,,,82.29818181818175,,,
Scenario1,0,RE1,,TRADSLBUSCUR,,2024,,,,,,,,,,,,,,,41.84727272727273,,,
Scenario1,0,RE1,,TRADSLBUSCUR,,2025,,,,,,,,,,,,,,,88.01454545454551,,,
Scenario1,0,RE1,,TRADSLBUSCUR,,2026,,,,,,,,,,,,,,,91.1127272727272,,,
Scenario1,0,RE1,,TRADSLBUSCUR,,2027,,,,,,,,,,,,,,,94.42909090909056,,,
Scenario1,0,RE1,,TRADSLBUSCUR,,2028,,,,,,,,,,,,,,,54.67636363636385,,,
Scenario1,0,RE1,,TRADSLBUSCUR,,2029,,,,,,,,,,,,,,,101.58545454545448,,,
Scenario1,0,RE1,,TRADSLBUSCUR,,2030,,,,,,,,,,,,,,,105.42545454545474,,,
Scenario1,0,RE1,,TRADSLBUSCUR,,2031,,,,,,,,,,,,,,,66.32727272727273,,,
Scenario1,0,RE1,,TRADSLBUSCUR,,2032,,,,,,,,,,,,,,,113.84727272727277,,,
Scenario1,0,RE1,,TRADSLBUSCUR,,2033,,,,,,,,,,,,,,,118.2545454545454,,,
Scenario1,0,RE1,,TRADSLBUSCUR,,2034,,,,,,,,,,,,,,,123.0981818181821,,,
Scenario1,0,RE1,,TRADSLBUSCUR,,2035,,,,,,,,,,,,,,,85.09090909090904,,,
Scenario1,0,RE1,,TRADSLBUSCUR,,2036,,,,,,,,,,,,,,,133.74545454545458,,,
Scenario1,0,RE1,,TRADSLBUSCUR,,2037,,,,,,,,,,,,,,,162.58909090909066,,,
Scenario1,0,RE1,,TRADSLBUSCUR,,2038,,,,,,,,,,,,,,,184.93090909090876,,,
Scenario1,0,RE1,,TRADSLBUSCUR,,2039,,,,,,,,,,,,,,,150.72000000000028,,,
Scenario1,0,RE1,,TRADSLBUSCUR,,2040,,,,,,,,,,,,,,,203.69454545454565,,,
Scenario1,0,RE1,,TRADSLBUSCUR,,2041,,,,,,,,,,,,,,,214.21090909090915,,,
Scenario1,0,RE1,,TRADSLBUSCUR,,2042,,,,,,,,,,,,,,,225.42545454545447,,,
Scenario1,0,RE1,,TRADSLBUSCUR,,2043,,,,,,,,,,,,,,,194.0945454545457,,,
Scenario1,0,RE1,,TRADSLBUSCUR,,2044,,,,,,,,,,,,,,,249.68727272727224,,,
Scenario1,0,RE1,,TRADSLBUSCUR,,2045,,,,,,,,,,,,,,,262.6036363636354,,,
Scenario1,0,RE1,,TRADSLBUSCUR,,2046,,,,,,,,,,,,,,,233.06181818181875,,,
Scenario1,0,RE1,,TRADSLBUSCUR,,2047,,,,,,,,,,,,,,,291.01090909090914,,,
Scenario1,0,RE1,,TRADSLBUSCUR,,2048,,,,,,,,,,,,,,,306.1963636363646,,,
Scenario1,0,RE1,,TRADSLBUSCUR,,2049,,,,,,,,,,,,,,,322.1672727272716,,,
Scenario1,0,RE1,,TRADSLBUSCUR,,2050,,,,,,,,,,,,,,,295.8545454545469,,,
Scenario1,0,RE1,,TRADSLBUSNEW,,2021,,,,,,,,,,,,,,,0.0,,,
Scenario1,0,RE1,,TRADSLBUSNEW,,2022,,,,,,,,,,,,,,,0.0,,,
Scenario1,0,RE1,,TRADSLBUSNEW,,2023,,,,,,,,,,,,,,,0.0,,,
Scenario1,0,RE1,,TRADSLBUSNEW,,2024,,,,,,,,,,,,,,,0.0,,,
Scenario1,0,RE1,,TRADSLBUSNEW,,2025,,,,,,,,,,,,,,,0.0,,,
Scenario1,0,RE1,,TRADSLBUSNEW,,2026,,,,,,,,,,,,,,,0.0,,,
Scenario1,0,RE1,,TRADSLBUSNEW,,2027,,,,,,,,,,,,,,,0.0,,,
Scenario1,0,RE1,,TRADSLBUSNEW,,2028,,,,,,,,,,,,,,,0.0,,,
Scenario1,0,RE1,,TRADSLBUSNEW,,2029,,,,,,,,,,,,,,,0.0,,,
Scenario1,0,RE1,,TRADSLBUSNEW,,2030,,,,,,,,,,,,,,,0.0,,,
Scenario1,0,RE1,,TRADSLBUSNEW,,2031,,,,,,,,,,,,,,,0.0,,,
Scenario1,0,RE1,,TRADSLBUSNEW,,2032,,,,,,,,,,,,,,,0.0,,,
Scenario1,0,RE1,,TRADSLBUSNEW,,2033,,,,,,,,,,,,,,,0.0,,,
Scenario1,0,RE1,,TRADSLBUSNEW,,2034,,,,,,,,,,,,,,,0.0,,,
Scenario1,0,RE1,,TRADSLBUSNEW,,2035,,,,,,,,,,,,,,,0.0,,,
Scenario1,0,RE1,,TRADSLBUSNEW,,2036,,,,,,,,,,,,,,,0.0,,,
Scenario1,0,RE1,,TRADSLBUSNEW,,2037,,,,,,,,,,,,,,,0.0,,,
Scenario1,0,RE1,,TRADSLBUSNEW,,2038,,,,,,,,,,,,,,,0.0,,,
Scenario1,0,RE1,,TRADSLBUSNEW,,2039,,,,,,,,,,,,,,,0.0,,,
Scenario1,0,RE1,,TRADSLBUSNEW,,2040,,,,,,,,,,,,,,,0.0,,,
Scenario1,0,RE1,,TRADSLBUSNEW,,2041,,,,,,,,,,,,,,,0.0,,,
Scenario1,0,RE1,,TRADSLBUSNEW,,2042,,,,,,,,,,,,,,,0.0,,,
Scenario1,0,RE1,,TRADSLBUSNEW,,2043,,,,,,,,,,,,,,,0.0,,,
Scenario1,0,RE1,,TRADSLBUSNEW,,2044,,,,,,,,,,,,,,,0.0,,,
Scenario1,0,RE1,,TRADSLBUSNEW,,2045,,,,,,,,,,,,,,,0.0,,,
Scenario1,0,RE1,,TRADSLBUSNEW,,2046,,,,,,,,,,,,,,,0.0,,,
Scenario1,0,RE1,,TRADSLBUSNEW,,2047,,,,,,,,,,,,,,,0.0,,,
Scenario1,0,RE1,,TRADSLBUSNEW,,2048,,,,,,,,,,,,,,,0.0,,,
Scenario1,0,RE1,,TRADSLBUSNEW,,2049,,,,,,,,,,,,,,,0.0,,,
Scenario1,0,RE1,,TRADSLBUSNEW,,2050,,,,,,,,,,,,,,,0.0,,,
Scenario1,0,RE1,,TRAELCBUSNEW,,2021,,,,,,,,,,,,,,,0.0,,,
Scenario1,0,RE1,,TRAELCBUSNEW,,2022,,,,,,,,,,,,,,,0.0,,,
Scenario1,0,RE1,,TRAELCBUSNEW,,2023,,,,,,,,,,,,,,,0.0,,,
Scenario1,0,RE1,,TRAELCBUSNEW,,2024,,,,,,,,,,,,,,,0.0,,,
Scenario1,0,RE1,,TRAELCBUSNEW,,2025,,,,,,,,,,,,,,,0.0,,,
Scenario1,0,RE1,,TRAELCBUSNEW,,2026,,,,,,,,,,,,,,,0.0,,,
Scenario1,0,RE1,,TRAELCBUSNEW,,2027,,,,,,,,,,,,,,,0.0,,,
Scenario1,0,RE1,,TRAELCBUSNEW,,2028,,,,,,,,,,,,,,,0.0,,,
Scenario1,0,RE1,,TRAELCBUSNEW,,2029,,,,,,,,,,,,,,,0.0,,,
Scenario1,0,RE1,,TRAELCBUSNEW,,2030,,,,,,,,,,,,,,,0.0,,,
Scenario1,0,RE1,,TRAELCBUSNEW,,2031,,,,,,,,,,,,,,,0.0,,,
Scenario1,0,RE1,,TRAELCBUSNEW,,2032,,,,,,,,,,,,,,,0.0,,,
Scenario1,0,RE1,,TRAELCBUSNEW,,2033,,,,,,,,,,,,,,,0.0,,,
Scenario1,0,RE1,,TRAELCBUSNEW,,2034,,,,,,,,,,,,,,,0.0,,,
Scenario1,0,RE1,,TRAELCBUSNEW,,2035,,,,,,,,,,,,,,,0.0,,,
Scenario1,0,RE1,,TRAELCBUSNEW,,2036,,,,,,,,,,,,,,,0.0,,,
Scenario1,0,RE1,,TRAELCBUSNEW,,2037,,,,,,,,,,,,,,,0.0,,,
Scenario1,0,RE1,,TRAELCBUSNEW,,2038,,,,,,,,,,,,,,,0.0,,,
Scenario1,0,RE1,,TRAELCBUSNEW,,2039,,,,,,,,,,,,,,,0.0,,,
Scenario1,0,RE1,,TRAELCBUSNEW,,2040,,,,,,,,,,,,,,,0.0,,,
Scenario1,0,RE1,,TRAELCBUSNEW,,2041,,,,,,,,,,,,,,,0.0,,,
Scenario1,0,RE1,,TRAELCBUSNEW,,2042,,,,,,,,,,,,,,,0.0,,,
Scenario1,0,RE1,,TRAELCBUSNEW,,2043,,,,,,,,,,,,,,,0.0,,,
Scenario1,0,RE1,,TRAELCBUSNEW,,2044,,,,,,,,,,,,,,,0.0,,,
Scenario1,0,RE1,,TRAELCBUSNEW,,2045,,,,,,,,,,,,,,,0.0,,,
Scenario1,0,RE1,,TRAELCBUSNEW,,2046,,,,,,,,,,,,,,,0.0,,,
Scenario1,0,RE1,,TRAELCBUSNEW,,2047,,,,,,,,,,,,,,,0.0,,,
Scenario1,0,RE1,,TRAELCBUSNEW,,2048,,,,,,,,,,,,,,,0.0,,,
Scenario1,0,RE1,,TRAELCBUSNEW,,2049,,,,,,,,,,,,,,,0.0,,,
Scenario1,0,RE1,,TRAELCBUSNEW,,2050,,,,,,,,,,,,,,,0.0,,,
Scenario1,0,RE1,,TRADSHBUSNEW,,2021,,,,,,,,,,,,,,,0.0,,,
Scenario1,0,RE1,,TRADSHBUSNEW,,2022,,,,,,,,,,,,,,,0.0,,,
Scenario1,0,RE1,,TRADSHBUSNEW,,2023,,,,,,,,,,,,,,,0.0,,,
Scenario1,0,RE1,,TRADSHBUSNEW,,2024,,,,,,,,,,,,,,,0.0,,,
Scenario1,0,RE1,,TRADSHBUSNEW,,2025,,,,,,,,,,,,,,,0.0,,,
Scenario1,0,RE1,,TRADSHBUSNEW,,2026,,,,,,,,,,,,,,,0.0,,,
Scenario1,0,RE1,,TRADSHBUSNEW,,2027,,,,,,,,,,,,,,,0.0,,,
Scenario1,0,RE1,,TRADSHBUSNEW,,2028,,,,,,,,,,,,,,,0.0,,,
Scenario1,0,RE1,,TRADSHBUSNEW,,2029,,,,,,,,,,,,,,,0.0,,,
Scenario1,0,RE1,,TRADSHBUSNEW,,2030,,,,,,,,,,,,,,,0.0,,,
Scenario1,0,RE1,,TRADSHBUSNEW,,2031,,,,,,,,,,,,,,,0.0,,,
Scenario1,0,RE1,,TRADSHBUSNEW,,2032,,,,,,,,,,,,,,,0.0,,,
Scenario1,0,RE1,,TRADSHBUSNEW,,2033,,,,,,,,,,,,,,,0.0,,,
Scenario1,0,RE1,,TRADSHBUSNEW,,2034,,,,,,,,,,,,,,,0.0,,,
Scenario1,0,RE1,,TRADSHBUSNEW,,2035,,,,,,,,,,,,,,,0.0,,,
Scenario1,0,RE1,,TRADSHBUSNEW,,2036,,,,,,,,,,,,,,,0.0,,,
Scenario1,0,RE1,,TRADSHBUSNEW,,2037,,,,,,,,,,,,,,,0.0,,,
Scenario1,0,RE1,,TRADSHBUSNEW,,2038,,,,,,,,,,,,,,,0.0,,,
Scenario1,0,RE1,,TRADSHBUSNEW,,2039,,,,,,,,,,,,,,,0.0,,,
Scenario1,0,RE1,,TRADSHBUSNEW,,2040,,,,,,,,,,,,,,,0.0,,,
Scenario1,0,RE1,,TRADSHBUSNEW,,2041,,,,,,,,,,,,,,,0.0,,,
Scenario1,0,RE1,,TRADSHBUSNEW,,2042,,,,,,,,,,,,,,,0.0,,,
Scenario1,0,RE1,,TRADSHBUSNEW,,2043,,,,,,,,,,,,,,,0.0,,,
Scenario1,0,RE1,,TRADSHBUSNEW,,2044,,,,,,,,,,,,,,,0.0,,,
Scenario1,0,RE1,,TRADSHBUSNEW,,2045,,,,,,,,,,,,,,,0.0,,,
Scenario1,0,RE1,,TRADSHBUSNEW,,2046,,,,,,,,,,,,,,,0.0,,,
Scenario1,0,RE1,,TRADSHBUSNEW,,2047,,,,,,,,,,,,,,,0.0,,,
Scenario1,0,RE1,,TRADSHBUSNEW,,2048,,,,,,,,,,,,,,,0.0,,,
Scenario1,0,RE1,,TRADSHBUSNEW,,2049,,,,,,,,,,,,,,,0.0,,,
Scenario1,0,RE1,,TRADSHBUSNEW,,2050,,,,,,,,,,,,,,,0.0,,,
Scenario1,0,RE1,,TRADSLMNBCUR,,2021,,,,,,,,,,,,,,,0.0,,,
Scenario1,0,RE1,,TRADSLMNBCUR,,2022,,,,,,,,,,,,,,,0.0,,,
Scenario1,0,RE1,,TRADSLMNBCUR,,2023,,,,,,,,,,,,,,,0.0,,,
Scenario1,0,RE1,,TRADSLMNBCUR,,2024,,,,,,,,,,,,,,,0.0,,,
Scenario1,0,RE1,,TRADSLMNBCUR,,2025,,,,,,,,,,,,,,,0.0,,,
Scenario1,0,RE1,,TRADSLMNBCUR,,2026,,,,,,,,,,,,,,,0.0,,,
Scenario1,0,RE1,,TRADSLMNBCUR,,2027,,,,,,,,,,,,,,,0.0,,,
Scenario1,0,RE1,,TRADSLMNBCUR,,2028,,,,,,,,,,,,,,,0.0,,,
Scenario1,0,RE1,,TRADSLMNBCUR,,2029,,,,,,,,,,,,,,,0.0,,,
Scenario1,0,RE1,,TRADSLMNBCUR,,2030,,,,,,,,,,,,,,,0.0,,,
Scenario1,0,RE1,,TRADSLMNBCUR,,2031,,,,,,,,,,,,,,,0.0,,,
Scenario1,0,RE1,,TRADSLMNBCUR,,2032,,,,,,,,,,,,,,,0.0,,,
Scenario1,0,RE1,,TRADSLMNBCUR,,2033,,,,,,,,,,,,,,,0.0,,,
Scenario1,0,RE1,,TRADSLMNBCUR,,2034,,,,,,,,,,,,,,,0.0,,,
Scenario1,0,RE1,,TRADSLMNBCUR,,2035,,,,,,,,,,,,,,,0.0,,,
Scenario1,0,RE1,,TRADSLMNBCUR,,2036,,,,,,,,,,,,,,,0.0,,,
Scenario1,0,RE1,,TRADSLMNBCUR,,2037,,,,,,,,,,,,,,,0.0,,,
Scenario1,0,RE1,,TRADSLMNBCUR,,2038,,,,,,,,,,,,,,,0.0,,,
Scenario1,0,RE1,,TRADSLMNBCUR,,2039,,,,,,,,,,,,,,,0.0,,,
Scenario1,0,RE1,,TRADSLMNBCUR,,2040,,,,,,,,,,,,,,,0.0,,,
Scenario1,0,RE1,,TRADSLMNBCUR,,2041,,,,,,,,,,,,,,,0.0,,,
Scenario1,0,RE1,,TRADSLMNBCUR,,2042,,,,,,,,,,,,,,,0.0,,,
Scenario1,0,RE1,,TRADSLMNBCUR,,2043,,,,,,,,,,,,,,,0.0,,,
Scenario1,0,RE1,,TRADSLMNBCUR,,2044,,,,,,,,,,,,,,,0.0,,,
Scenario1,0,RE1,,TRADSLMNBCUR,,2045,,,,,,,,,,,,,,,0.0,,,
Scenario1,0,RE1,,TRADSLMNBCUR,,2046,,,,,,,,,,,,,,,0.0,,,
Scenario1,0,RE1,,TRADSLMNBCUR,,2047,,,,,,,,,,,,,,,0.0,,,
Scenario1,0,RE1,,TRADSLMNBCUR,,2048,,,,,,,,,,,,,,,0.0,,,
Scenario1,0,RE1,,TRADSLMNBCUR,,2049,,,,,,,,,,,,,,,0.0,,,
Scenario1,0,RE1,,TRADSLMNBCUR,,2050,,,,,,,,,,,,,,,0.0,,,
Scenario1,0,RE1,,TRAGSLMNBCUR,,2021,,,,,,,,,,,,,,,0.0,,,
Scenario1,0,RE1,,TRAGSLMNBCUR,,2022,,,,,,,,,,,,,,,663.9118888888881,,,
Scenario1,0,RE1,,TRAGSLMNBCUR,,2023,,,,,,,,,,,,,,,678.3070777777804,,,
Scenario1,0,RE1,,TRAGSLMNBCUR,,2024,,,,,,,,,,,,,,,723.1295555555536,,,
Scenario1,0,RE1,,TRAGSLMNBCUR,,2025,,,,,,,,,,,,,,,736.8578388888886,,,
Scenario1,0,RE1,,TRAGSLMNBCUR,,2026,,,,,,,,,,,,,,,765.4285500000013,,,
Scenario1,0,RE1,,TRAGSLMNBCUR,,2027,,,,,,,,,,,,,,,818.3707638888883,,,
Scenario1,0,RE1,,TRAGSLMNBCUR,,2028,,,,,,,,,,,,,,,836.8306916666684,,,
Scenario1,0,RE1,,TRAGSLMNBCUR,,2029,,,,,,,,,,,,,,,892.8495999999997,,,
Scenario1,0,RE1,,TRAGSLMNBCUR,,2030,,,,,,,,,,,,,,,916.4508444444432,,,
Scenario1,0,RE1,,TRAGSLMNBCUR,,2031,,,,,,,,,,,,,,,978.5245166666674,,,
Scenario1,0,RE1,,TRAGSLMNBCUR,,2032,,,,,,,,,,,,,,,1008.7958833333284,,,
Scenario1,0,RE1,,TRAGSLMNBCUR,,2033,,,,,,,,,,,,,,,1070.520588888897,,,
Scenario1,0,RE1,,TRAGSLMNBCUR,,2034,,,,,,,,,,,,,,,1101.9233333333304,,,
Scenario1,0,RE1,,TRAGSLMNBCUR,,2035,,,,,,,,,,,,,,,1172.4985166666595,,,
Scenario1,0,RE1,,TRAGSLMNBCUR,,2036,,,,,,,,,,,,,,,1209.4263166666683,,,
Scenario1,0,RE1,,TRAGSLMNBCUR,,2037,,,,,,,,,,,,,,,1645.5104416666666,,,
Scenario1,0,RE1,,TRAGSLMNBCUR,,2038,,,,,,,,,,,,,,,1722.3008666666676,,,
Scenario1,0,RE1,,TRAGSLMNBCUR,,2039,,,,,,,,,,,,,,,1831.2430500000016,,,
Scenario1,0,RE1,,TRAGSLMNBCUR,,2040,,,,,,,,,,,,,,,1911.165966666665,,,
Scenario1,0,RE1,,TRAGSLMNBCUR,,2041,,,,,,,,,,,,,,,2013.0017999999825,,,
Scenario1,0,RE1,,TRAGSLMNBCUR,,2042,,,,,,,,,,,,,,,2143.044652777775,,,
Scenario1,0,RE1,,TRAGSLMNBCUR,,2043,,,,,,,,,,,,,,,2244.283125000001,,,
Scenario1,0,RE1,,TRAGSLMNBCUR,,2044,,,,,,,,,,,,,,,2385.486827777801,,,
Scenario1,0,RE1,,TRAGSLMNBCUR,,2045,,,,,,,,,,,,,,,2496.580619444444,,,
Scenario1,0,RE1,,TRAGSLMNBCUR,,2046,,,,,,,,,,,,,,,2651.2220833333377,,,
Scenario1,0,RE1,,TRAGSLMNBCUR,,2047,,,,,,,,,,,,,,,2779.8720000000008,,,
Scenario1,0,RE1,,TRAGSLMNBCUR,,2048,,,,,,,,,,,,,,,2950.1917944444413,,,
Scenario1,0,RE1,,TRAGSLMNBCUR,,2049,,,,,,,,,,,,,,,3091.3830000000025,,,
Scenario1,0,RE1,,TRAGSLMNBCUR,,2050,,,,,,,,,,,,,,,3277.7662499999715,,,
Scenario1,0,RE1,,TRADSLMNBNEW,,2021,,,,,,,,,,,,,,,0.0,,,
Scenario1,0,RE1,,TRADSLMNBNEW,,2022,,,,,,,,,,,,,,,0.0,,,
Scenario1,0,RE1,,TRADSLMNBNEW,,2023,,,,,,,,,,,,,,,0.0,,,
Scenario1,0,RE1,,TRADSLMNBNEW,,2024,,,,,,,,,,,,,,,0.0,,,
Scenario1,0,RE1,,TRADSLMNBNEW,,2025,,,,,,,,,,,,,,,0.0,,,
Scenario1,0,RE1,,TRADSLMNBNEW,,2026,,,,,,,,,,,,,,,0.0,,,
Scenario1,0,RE1,,TRADSLMNBNEW,,2027,,,,,,,,,,,,,,,0.0,,,
Scenario1,0,RE1,,TRADSLMNBNEW,,2028,,,,,,,,,,,,,,,0.0,,,
Scenario1,0,RE1,,TRADSLMNBNEW,,2029,,,,,,,,,,,,,,,0.0,,,
Scenario1,0,RE1,,TRADSLMNBNEW,,2030,,,,,,,,,,,,,,,0.0,,,
Scenario1,0,RE1,,TRADSLMNBNEW,,2031,,,,,,,,,,,,,,,0.0,,,
Scenario1,0,RE1,,TRADSLMNBNEW,,2032,,,,,,,,,,,,,,,0.0,,,
Scenario1,0,RE1,,TRADSLMNBNEW,,2033,,,,,,,,,,,,,,,0.0,,,
Scenario1,0,RE1,,TRADSLMNBNEW,,2034,,,,,,,,,,,,,,,0.0,,,
Scenario1,0,RE1,,TRADSLMNBNEW,,2035,,,,,,,,,,,,,,,0.0,,,
Scenario1,0,RE1,,TRADSLMNBNEW,,2036,,,,,,,,,,,,,,,0.0,,,
Scenario1,0,RE1,,TRADSLMNBNEW,,2037,,,,,,,,,,,,,,,0.0,,,
Scenario1,0,RE1,,TRADSLMNBNEW,,2038,,,,,,,,,,,,,,,0.0,,,
Scenario1,0,RE1,,TRADSLMNBNEW,,2039,,,,,,,,,,,,,,,0.0,,,
Scenario1,0,RE1,,TRADSLMNBNEW,,2040,,,,,,,,,,,,,,,0.0,,,
Scenario1,0,RE1,,TRADSLMNBNEW,,2041,,,,,,,,,,,,,,,0.0,,,
Scenario1,0,RE1,,TRADSLMNBNEW,,2042,,,,,,,,,,,,,,,0.0,,,
Scenario1,0,RE1,,TRADSLMNBNEW,,2043,,,,,,,,,,,,,,,0.0,,,
Scenario1,0,RE1,,TRADSLMNBNEW,,2044,,,,,,,,,,,,,,,0.0,,,
Scenario1,0,RE1,,TRADSLMNBNEW,,2045,,,,,,,,,,,,,,,0.0,,,
Scenario1,0,RE1,,TRADSLMNBNEW,,2046,,,,,,,,,,,,,,,0.0,,,
Scenario1,0,RE1,,TRADSLMNBNEW,,2047,,,,,,,,,,,,,,,0.0,,,
Scenario1,0,RE1,,TRADSLMNBNEW,,2048,,,,,,,,,,,,,,,0.0,,,
Scenario1,0,RE1,,TRADSLMNBNEW,,2049,,,,,,,,,,,,,,,0.0,,,
Scenario1,0,RE1,,TRADSLMNBNEW,,2050,,,,,,,,,,,,,,,0.0,,,
Scenario1,0,RE1,,TRAGSLMNBNEW,,2021,,,,,,,,,,,,,,,0.0,,,
Scenario1,0,RE1,,TRAGSLMNBNEW,,2022,,,,,,,,,,,,,,,0.0,,,
Scenario1,0,RE1,,TRAGSLMNBNEW,,2023,,,,,,,,,,,,,,,0.0,,,
Scenario1,0,RE1,,TRAGSLMNBNEW,,2024,,,,,,,,,,,,,,,0.0,,,
Scenario1,0,RE1,,TRAGSLMNBNEW,,2025,,,,,,,,,,,,,,,0.0,,,
Scenario1,0,RE1,,TRAGSLMNBNEW,,2026,,,,,,,,,,,,,,,0.0,,,
Scenario1,0,RE1,,TRAGSLMNBNEW,,2027,,,,,,,,,,,,,,,0.0,,,
Scenario1,0,RE1,,TRAGSLMNBNEW,,2028,,,,,,,,,,,,,,,0.0,,,
Scenario1,0,RE1,,TRAGSLMNBNEW,,2029,,,,,,,,,,,,,,,0.0,,,
Scenario1,0,RE1,,TRAGSLMNBNEW,,2030,,,,,,,,,,,,,,,0.0,,,
Scenario1,0,RE1,,TRAGSLMNBNEW,,2031,,,,,,,,,,,,,,,0.0,,,
Scenario1,0,RE1,,TRAGSLMNBNEW,,2032,,,,,,,,,,,,,,,0.0,,,
Scenario1,0,RE1,,TRAGSLMNBNEW,,2033,,,,,,,,,,,,,,,0.0,,,
Scenario1,0,RE1,,TRAGSLMNBNEW,,2034,,,,,,,,,,,,,,,0.0,,,
Scenario1,0,RE1,,TRAGSLMNBNEW,,2035,,,,,,,,,,,,,,,0.0,,,
Scenario1,0,RE1,,TRAGSLMNBNEW,,2036,,,,,,,,,,,,,,,0.0,,,
Scenario1,0,RE1,,TRAGSLMNBNEW,,2037,,,,,,,,,,,,,,,0.0,,,
Scenario1,0,RE1,,TRAGSLMNBNEW,,2038,,,,,,,,,,,,,,,0.0,,,
Scenario1,0,RE1,,TRAGSLMNBNEW,,2039,,,,,,,,,,,,,,,0.0,,,
Scenario1,0,RE1,,TRAGSLMNBNEW,,2040,,,,,,,,,,,,,,,0.0,,,
Scenario1,0,RE1,,TRAGSLMNBNEW,,2041,,,,,,,,,,,,,,,0.0,,,
Scenario1,0,RE1,,TRAGSLMNBNEW,,2042,,,,,,,,,,,,,,,0.0,,,
Scenario1,0,RE1,,TRAGSLMNBNEW,,2043,,,,,,,,,,,,,,,0.0,,,
Scenario1,0,RE1,,TRAGSLMNBNEW,,2044,,,,,,,,,,,,,,,0.0,,,
Scenario1,0,RE1,,TRAGSLMNBNEW,,2045,,,,,,,,,,,,,,,0.0,,,
Scenario1,0,RE1,,TRAGSLMNBNEW,,2046,,,,,,,,,,,,,,,0.0,,,
Scenario1,0,RE1,,TRAGSLMNBNEW,,2047,,,,,,,,,,,,,,,0.0,,,
Scenario1,0,RE1,,TRAGSLMNBNEW,,2048,,,,,,,,,,,,,,,0.0,,,
Scenario1,0,RE1,,TRAGSLMNBNEW,,2049,,,,,,,,,,,,,,,0.0,,,
Scenario1,0,RE1,,TRAGSLMNBNEW,,2050,,,,,,,,,,,,,,,0.0,,,
Scenario1,0,RE1,,TRADSHMNBNEW,,2021,,,,,,,,,,,,,,,0.0,,,
Scenario1,0,RE1,,TRADSHMNBNEW,,2022,,,,,,,,,,,,,,,0.0,,,
Scenario1,0,RE1,,TRADSHMNBNEW,,2023,,,,,,,,,,,,,,,0.0,,,
Scenario1,0,RE1,,TRADSHMNBNEW,,2024,,,,,,,,,,,,,,,0.0,,,
Scenario1,0,RE1,,TRADSHMNBNEW,,2025,,,,,,,,,,,,,,,0.0,,,
Scenario1,0,RE1,,TRADSHMNBNEW,,2026,,,,,,,,,,,,,,,0.0,,,
Scenario1,0,RE1,,TRADSHMNBNEW,,2027,,,,,,,,,,,,,,,0.0,,,
Scenario1,0,RE1,,TRADSHMNBNEW,,2028,,,,,,,,,,,,,,,0.0,,,
Scenario1,0,RE1,,TRADSHMNBNEW,,2029,,,,,,,,,,,,,,,0.0,,,
Scenario1,0,RE1,,TRADSHMNBNEW,,2030,,,,,,,,,,,,,,,0.0,,,
Scenario1,0,RE1,,TRADSHMNBNEW,,2031,,,,,,,,,,,,,,,0.0,,,
